  id  |                          name                          |                      identifier                      | auth_type | traffic_source_type | concentrator_id |    
    pppoe_user        | snmp_interface_index |                         snmp_interface_name                         |   snmp_interface_alias    | last_if_index_validation 
------+--------------------------------------------------------+------------------------------------------------------+-----------+---------------------+-----------------+----
----------------------+----------------------+---------------------------------------------------------------------+---------------------------+--------------------------
   56 | ONU-ROUTER                                             | JW37Y8NA                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q19D01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:39.649
  101 | moises.gomes                                           | FT581EDW                                             | pppoe     | concentrator        |              10 | moi
ses.gomes             |                   55 | sfpplus-vlan.3011-MVT_OSPF2                                         |                           | 2026-03-18 20:49:11.844
  258 | MAIKAI_Q02D07-LEANDRO_BACCI                            | BT0VH62W                                             | pppoe     | concentrator        |              13 | MAI
KAI_Q02D07            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:09.73
  262 | MAIKAI_Q21D09-AELSON                                   | GSMWNXCE                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q21D09            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-06 20:06:49.487
  264 | ONU-ROUTER                                             | 2AKQG6M7                                             | pppoe     | concentrator        |              13 | 271
4ericbernardes        |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:30.393
  268 | ONU-ROUTER - Usuario: support                          | C617KSCQ                                             | pppoe     | concentrator        |              13 | MAI
KAI_Q04E02            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 23:08:19.271
  283 | ONU-ROUTER                                             | 5I3Q4WBI                                             | pppoe     | concentrator        |              13 | MAI
KAI_Q09E03            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:55.389
  284 | ONU-BRIDGE                                             | JRF7L9F8                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q01E07            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 23:10:02.269
  285 | ANTONIO.FILHO                                          | 170EJ6JX                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q20D07            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:42.585
  287 | ONU-ROUTER                                             | CRH6M9NV                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q01D21            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:32.94
  294 | MAIKAI_Q10E04                                          | 29NAYXFR                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q10E04            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:52:06.333
  296 | ONU-ROUTER                                             | 5QDT49BR                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q08D15            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:42.559
  298 | andre.araujo                                           | 4S3QFQY7                                             | pppoe     | concentrator        |              13 | MAI
KAI_Q08E07            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 23:09:06.719
  304 | ONU-ROUTER                                             | KX39MZGW                                             | pppoe     | concentrator        |              13 | MAI
KAI_Q15D03            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:09.733
  305 | MAIKAI_Q17D03-CRISTIAN-CALVI                           | KV1VY9M9                                             | pppoe     | concentrator        |              13 | cri
stian.calvi           |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:48.133
  316 | ONU-ROUTER                                             | KIJX3WHQ                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q02E17            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:45.821
  346 | MAIKAI_Q01D13                                          | DQJRYRY7                                             | pppoe     | concentrator        |              13 | MAI
KAI_Q01D13            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 23:09:11.248
  351 | braulio.oliveira                                       | 1Z285T5S                                             | pppoe     | concentrator        |              14 | MAI
KAI_Q12D08            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-18 01:35:32.214
:
  356 | ONU-ROUTER - Usuario: support                          | 5SJ9HWG6                                             | pppoe     | concentrator        |              13 | MAIKAI_Q06D09            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:42.545
 1197 | cibelly.arimateia                                      | 48HX0VDR                                             | pppoe     | concentrator        |              10 | 2173cibellyarimateia     |                   27 | sfpplus-vlan.1526-CONDOMINIO_MAIKAI                                 |                           | 2026-04-29 20:55:10.271
 1205 | Q14E06                                                 | LQGQNXKE                                             | pppoe     | concentrator        |              13 | MAIKAI_Q14E06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:37.082
 1221 | Maikai_Q15DL01                                         | YSK8575A                                             | pppoe     | concentrator        |              14 | MAIKAI_Q15D01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:59.617
 1222 | marcela.mota                                           | YAH7H93A                                             | pppoe     | concentrator        |              13 | MAIKAI_Q07D14            |                 1369 | sfp-sfpplus1-vlan.501-PPPOE                                         |                           | 2026-04-30 19:49:17.508
 1230 | ONU-BRIDGE                                             | LWG6H707                                             | pppoe     | concentrator        |              13 | MAIKAI_Q01D09            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:50.747
 1233 | MAIKAI_Q16D04                                          | 0VHV4WKR                                             | pppoe     | concentrator        |              13 | MAIKAI_Q16D04            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:24.671
 1234 | MAIKAI_12E04-JOAQUIM                                   | F63X3EC6                                             | pppoe     | concentrator        |              14 | MAIKAI_Q12E04            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:23.51
 1236 | ONU-ROUTER                                             | 5VGWY8KZ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q09E05            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:27.813
 1237 | MAIKAI_Q09D06                                          | KE4S09JR                                             | pppoe     | concentrator        |              14 | MAIKAI_Q09D06            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:19.309
 1244 | ONU-ROUTER                                             | DXYZCZ2W                                             | pppoe     | concentrator        |              13 | MAIKAI_Q13D02            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-30 12:27:46.685
 1245 | MAIKAI_Q07D07-HUGO-IVER                                | 5VCXCTPV                                             | pppoe     | concentrator        |              13 | MAIKAI_Q07D07            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-30 15:32:42.827
 1246 | ONU ROUTER                                             | J63ZDQ48                                             | pppoe     | concentrator        |              14 | MAIKAI_Q15E01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:23.23
 1247 | ONU ROUTER                                             | D7C8CQDZ                                             | pppoe     | concentrator        |              13 | MAIKAI_Q03D03            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:23.291
 1248 | ONU-ROUTER                                             | FS1RPS57                                             | pppoe     | concentrator        |              14 | MAIKAI_Q19D02            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:44.108
 1249 | MAIKAI_Q20D05                                          | 29GZ19CR                                             | pppoe     | concentrator        |              13 | MAIKAI_Q20D05            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:16.842
 1250 | ONU ROUTER                                             | FZJIJ838                                             | pppoe     | concentrator        |              13 | MAIKAI_Q03E05            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:05.374
 1252 | ONU-ROUTER                                             | 0ANTCIJ6                                             | pppoe     | concentrator        |              14 | MAIKAI_Q21D04            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:09.373
 1253 | MAIKAI_Q04E03                                          | 3ADQ1WY6                                             | pppoe     | concentrator        |              14 | MAIKAI_Q04E03            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:52.873
 1254 | ONU-ROUTER                                             | LR170TMA                                             | pppoe     | concentrator        |              13 | MAIKAI_Q17D02            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 13:15:11.838
:
 1257 | ONU-ROUTER - Usuario: support                          | GAK61IKT                                             | pppoe     | concentrator        |              13 | MAIKAI_Q06D03            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:25.243
 1258 | MAIKAI_Q02D14-THAISE                                   | DAHI0S49                                             | pppoe     | concentrator        |              13 | MAIKAI_Q02D14            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:13.047
 1259 | ONU-BRIDGE ONU está sendo usado na porta 1 como bridge | BVPEMS1I                                             | pppoe     | concentrator        |              13 | MAIKAI_Q05D07            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 23:10:34.994
 1261 | ONU-BRIDGE                                             | PVGELTNV                                             | pppoe     | concentrator        |              13 | MAIKAI_Q19D04            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-25 00:42:31.504
 1262 | ONU-ROUTER                                             | CVLZJQL8                                             | pppoe     | concentrator        |              14 | MAIKAI_Q08D03            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:26.268
 1263 | ONU-ROUTER - Usuario: support                          | 4S273V27                                             | pppoe     | concentrator        |              13 | MAIKAI_Q04D04            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-20 03:15:08.147
 1264 | ONU ROUTER                                             | NAMZ274Q                                             | pppoe     | concentrator        |              14 | MAIKAI_Q09D03            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:52:06.921
 1265 | ONU-ROUTER - Usuario: support                          | JS4V26LS                                             | pppoe     | concentrator        |              14 | MAIKAI_Q05D12            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-27 03:16:41.965
 1267 | MAIKAI_Q12E06                                          | GW4A19B7                                             | pppoe     | concentrator        |              13 | MAIKAI_Q12E06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:16.222
 1268 | ONU-ROUTER                                             | MRLWJSMZ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q02E05            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:51.857
 1269 | ONU-ROUTER                                             | 1VFZ490W                                             | pppoe     | concentrator        |              14 | MAIKAI_Q17D01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:09:17.874
 1271 | ONU-ROUTER - Usuario: support                          | YT470E0T                                             | pppoe     | concentrator        |              14 | MAIKAI_Q06D02            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-06 20:08:13.024
 1272 | ONU-ROUTER - Usuario: support                          | D8BTYAMZ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q04D06            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:47.721
 1274 | FELIX.FREITAS                                          | 1RP80RDS                                             | pppoe     | concentrator        |              14 | MAIKAI_Q09E11            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:55.422
 1275 | MAIKAI_Q14D06-ADILSON_GOMEZ                            | 0TD84RGA                                             | pppoe     | concentrator        |              13 | MAIKAI_Q14D06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:38.184
 1276 | MAIKAI_Q06D01-MURILO                                   | 1VBEJ718                                             | pppoe     | concentrator        |              14 | MAIKAI_Q06D01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-14 18:39:18.692
 1277 | MAIKAI_Q02E07                                          | JAMQ1IHT                                             | pppoe     | concentrator        |              13 | MAIKAI_Q02E07            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:13.345
 1278 | MAIKAI_Q01E09                                          | 1Q0V4T18                                             | pppoe     | concentrator        |              14 | MAIKAI_Q01E09            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:46.897
 1280 | ONU-ROUTER                                             | FXHQ0WBQ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q14D05            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:49.095
 1281 | ONU-ROUTER - Usuario: support                          | 29DQ3WNE                                             | pppoe     | concentrator        |              14 | MAIKAI_Q04D01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-03 08:01:19.475
:
 1282 | ONU-ROUTER                                             | CTFVJ6KE                                             | pppoe     | concentrator        |              13 | MAIKAI_Q01D24            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-21 22:14:10.274
 1283 | ONU-ROUTER                                             | BIG8FSLI                                             | pppoe     | concentrator        |              13 | MAIKAI_Q01D05            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-09 21:30:15.69
 1284 | ONU-ROUTER                                             | J90ZDVBZ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q07E06            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-11 01:54:12.819
 1285 | ILMA.OLIVEIRA                                          | 5XC6LXHT                                             | pppoe     | concentrator        |              14 | MAIKAI_Q04E06            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-27 19:52:33.568
 1289 | MAIKAI_Q12D01                                          | BI5IFRN6                                             | pppoe     | concentrator        |              14 | MAIKAI_Q12D01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-28 21:43:58.574
 1290 | ONU-ROUTER                                             | FRJRLZJT                                             | pppoe     | concentrator        |              14 | MAIKAI_Q08D16            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:28.812
 1294 | ONU-ROUTER - Usuario: support                          | KXNTDTJ7                                             | pppoe     | concentrator        |              13 | MAIKAI_Q19D03            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:48.541
 1297 | MEGGA-DITRIBUIDORA                                     | D9HZ4SL8                                             | pppoe     | concentrator        |               9 | megga                    |                   34 | sfp-sfpplus6-olt01gpon1-vlan100-MEGGA-DISTRIBUIDORA                 |                           | 2026-02-25 13:12:36.274
 1304 | MAIKAI_Q12E01                                          | YEFTBILZ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q12E01            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 07:59:48.877
 1309 | ONU-ROUTER                                             | 472SGTNR                                             | pppoe     | concentrator        |              14 | MAIKAI_Q03E14            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:41.98
 1311 | ONU ROUTER                                             | 4QM9FTDT                                             | pppoe     | concentrator        |              14 | MAIKAI_Q09E07            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-20 19:54:21.866
 1314 | margareth.oliveira                                     | JQG8K6JQ                                             | pppoe     | concentrator        |              13 | MAIKAI_Q11E06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:14.769
 1338 | ONU-ROUTER - Usuario: support                          | MAMEKEM8                                             | pppoe     | concentrator        |              14 | MAIKAI_Q07D11            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:31.334
 1343 | ONU-ROUTER                                             | 2XJWY6HR                                             | pppoe     | concentrator        |              13 | MAIKAI_Q01D20            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:40.593
 1344 | ONU-BRIDGE                                             | F65VH70T                                             | pppoe     | concentrator        |              13 | MAIKAI_Q02D11            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:23.462
 1346 | MAIKAI_Q08D11                                          | 0EKTB9N8                                             | pppoe     | concentrator        |              13 | MAIKAI_Q08D11            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:32.556
 1348 | ONU-ROUTER                                             | JSBQB82T                                             | pppoe     | concentrator        |              13 | MAIKAI_Q06E05            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:52:10.773
 1364 | ONU ROUTER                                             | 39KQKV4Q                                             | pppoe     | concentrator        |              13 | MAIKAI_Q02D06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:53.265
 1370 | ONU ROUTER                                             | NQJ82R0S                                             | pppoe     | concentrator        |              14 | MAIKAI_LOJA07            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-19 19:01:25.558
 1377 | ONU-ROUTER                                             | HRH7D849                                             | pppoe     | concentrator        |              14 | MAIKAI_Q08D05            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:57.299
:
 1344 | ONU-BRIDGE                                             | F65VH70T                                             | pppoe     | concentrator        |              13 | MAIKAI_Q02D11            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:23.462
 1346 | MAIKAI_Q08D11                                          | 0EKTB9N8                                             | pppoe     | concentrator        |              13 | MAIKAI_Q08D11            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:32.556
 1348 | ONU-ROUTER                                             | JSBQB82T                                             | pppoe     | concentrator        |              13 | MAIKAI_Q06E05            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:52:10.773
 1364 | ONU ROUTER                                             | 39KQKV4Q                                             | pppoe     | concentrator        |              13 | MAIKAI_Q02D06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:50:53.265
 1370 | ONU ROUTER                                             | NQJ82R0S                                             | pppoe     | concentrator        |              14 | MAIKAI_LOJA07            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-19 19:01:25.558
 1377 | ONU-ROUTER                                             | HRH7D849                                             | pppoe     | concentrator        |              14 | MAIKAI_Q08D05            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:57.299
 1378 | MAIKAI_Q03E02                                          | N6MED85I                                             | pppoe     | concentrator        |              14 | MAIKAI_Q03E02            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-26 23:08:58.307
 1382 | MAIKAI_Q01E04                                          | BE462EJT                                             | pppoe     | concentrator        |              14 | MAIKAI_Q01E04            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:26.828
 1384 | ONU-ROUTER                                             | DEBIL6JW                                             | pppoe     | concentrator        |              13 | MAIKAI_Q10D06            |                 1376 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:21.13
 1385 | MAIKAI_Q01D14_JOILSON_OLIVEIRA                         | BW5XMXBT                                             | pppoe     | concentrator        |              14 | MAIKAI_Q01D14            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:48.149
 1386 | ONU-ROUTER                                             | Y7MZ1RCQ                                             | pppoe     | concentrator        |              14 | MAIKAI_Q01D07            |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-03-18 19:51:05.663
 1398 | Internet Marvitel Fibra 120 Mbps (REFEITÓRIO)          | YIKABA57                                             | pppoe     | concentrator        |              14 | MAIKAI_REFEITORIO        |                   46 | sfp-sfpplus1-vlan.50-OSPF-CEs                                       |                           | 2026-04-27 14:08:36.043
 1461 |  CETAFEST/JBR - Concentrador                           | N82TFTBV                                             | pppoe     | concentrator        |               7 |                          |                   72 | ether5-vlan.3229-SESI-CETAF-EST                                     |                           | 2026-04-23 20:49:14.381
 1462 | SESI (GUADALUPE)                                       | JTBRDWBA                                             | pppoe     | concentrator        |               7 |                          |                   73 | ether5-vlan.3230-SESI-GUADALUPE                                     |                           | 2026-04-23 20:49:20.619
 1472 | PETROX-SEDE-LINK-PRINCIPAL                             | 2TCR0W5R                                             | pppoe     | concentrator        |               1 |                          |                  533 | sfpplus1-vlan1611-PETROX-SEDE-BEIRAMAR-CO2134                       | PTP SEDE BEIRA MAR PETROX | 
 1502 | CLINICA DE REPOUSO SÃO MARCELLO - 100MB                | 00357-571-370                                        | pppoe     | concentrator        |               2 |                          |                  163 | sfp28-11-OLT-DATACOM-TG-1/1/1-gpon.7-vlan.3229-CLINICA-SAO-MARCELLO |                           | 
 1503 | HOTEL PARQUE DAS AGUAS - ONU BRIDGE (user: support))   | HOTEL PARQUE DAS AGUAS - ONU BRIDGE (user: support)) | pppoe     | concentrator        |               1 |                          |                  252 | ether12-olt01gpon2-vlan512-PARQUE_DAS_AGUAS                         |                           | 
 1504 |                                                        |                                                      | pppoe     | concentrator        |               1 |                          |                  252 | ether12-olt01gpon2-vlan512-PARQUE_DAS_AGUAS                         |                           | 2026-04-29 11:35:45.477
 1505 | HOTEL PARQUE DAS ÁGUAS - 50MB                          |                                                      | pppoe     | concentrator        |               1 |                          |                  252 | ether12-olt01gpon2-vlan512-PARQUE_DAS_AGUAS                         |                           | 2026-04-29 11:35:45.427
(171 rows)

(END)
